lon,lat,temp,datetime,glwd_id,doy,date,mod,depth,year,decyear,lake
,,18.3,"",,325,1983-11-21,,19,1983,1983.88767123288,Annie
,,21.9,"",,332,1983-11-28,,0.01,1983,1983.90684931507,Annie
,,21.9,"",,332,1983-11-28,,1,1983,1983.90684931507,Annie
,,21.9,"",,332,1983-11-28,,2,1983,1983.90684931507,Annie
,,21.8,"",,332,1983-11-28,,3,1983,1983.90684931507,Annie
,,21.8,"",,332,1983-11-28,,4,1983,1983.90684931507,Annie
,,21.7,"",,332,1983-11-28,,5,1983,1983.90684931507,Annie
,,21.6,"",,332,1983-11-28,,6,1983,1983.90684931507,Annie
,,21.5,"",,332,1983-11-28,,7,1983,1983.90684931507,Annie
,,21.5,"",,332,1983-11-28,,8,1983,1983.90684931507,Annie
,,21.4,"",,332,1983-11-28,,9,1983,1983.90684931507,Annie
,,21.4,"",,332,1983-11-28,,10,1983,1983.90684931507,Annie
,,21.3,"",,332,1983-11-28,,11,1983,1983.90684931507,Annie
,,21.2,"",,332,1983-11-28,,12,1983,1983.90684931507,Annie
,,21,"",,332,1983-11-28,,13,1983,1983.90684931507,Annie
,,20.3,"",,332,1983-11-28,,14,1983,1983.90684931507,Annie
,,19.5,"",,332,1983-11-28,,15,1983,1983.90684931507,Annie
,,18.9,"",,332,1983-11-28,,16,1983,1983.90684931507,Annie
,,18.5,"",,332,1983-11-28,,17,1983,1983.90684931507,Annie
,,18.4,"",,332,1983-11-28,,18,1983,1983.90684931507,Annie
,,18.4,"",,332,1983-11-28,,19,1983,1983.90684931507,Annie
,,20.8,"",,346,1983-12-12,,0.01,1983,1983.94520547945,Annie
,,20.8,"",,346,1983-12-12,,1,1983,1983.94520547945,Annie
,,20.7,"",,346,1983-12-12,,2,1983,1983.94520547945,Annie
,,20.7,"",,346,1983-12-12,,3,1983,1983.94520547945,Annie
,,20.7,"",,346,1983-12-12,,4,1983,1983.94520547945,Annie
,,20.7,"",,346,1983-12-12,,5,1983,1983.94520547945,Annie
,,20.7,"",,346,1983-12-12,,6,1983,1983.94520547945,Annie
,,20.7,"",,346,1983-12-12,,7,1983,1983.94520547945,Annie
,,20.7,"",,346,1983-12-12,,8,1983,1983.94520547945,Annie
,,20.7,"",,346,1983-12-12,,9,1983,1983.94520547945,Annie
,,20.6,"",,346,1983-12-12,,10,1983,1983.94520547945,Annie
,,20.6,"",,346,1983-12-12,,11,1983,1983.94520547945,Annie
,,20.6,"",,346,1983-12-12,,12,1983,1983.94520547945,Annie
,,20.6,"",,346,1983-12-12,,13,1983,1983.94520547945,Annie
,,20.4,"",,346,1983-12-12,,14,1983,1983.94520547945,Annie
,,20.2,"",,346,1983-12-12,,15,1983,1983.94520547945,Annie
,,19.1,"",,346,1983-12-12,,16,1983,1983.94520547945,Annie
,,18.7,"",,346,1983-12-12,,17,1983,1983.94520547945,Annie
,,18.5,"",,346,1983-12-12,,18,1983,1983.94520547945,Annie
,,18.5,"",,346,1983-12-12,,19,1983,1983.94520547945,Annie
,,16.82,"",,2,1984-01-02,,0.01,1984,1984.00273224044,Annie
,,16.76,"",,2,1984-01-02,,1,1984,1984.00273224044,Annie
,,16.63,"",,2,1984-01-02,,2,1984,1984.00273224044,Annie
,,16.63,"",,2,1984-01-02,,3,1984,1984.00273224044,Annie
,,16.61,"",,2,1984-01-02,,4,1984,1984.00273224044,Annie
,,16.57,"",,2,1984-01-02,,5,1984,1984.00273224044,Annie
,,16.57,"",,2,1984-01-02,,6,1984,1984.00273224044,Annie
,,16.57,"",,2,1984-01-02,,7,1984,1984.00273224044,Annie
,,16.56,"",,2,1984-01-02,,8,1984,1984.00273224044,Annie
,,16.56,"",,2,1984-01-02,,9,1984,1984.00273224044,Annie
,,16.54,"",,2,1984-01-02,,10,1984,1984.00273224044,Annie
,,16.53,"",,2,1984-01-02,,11,1984,1984.00273224044,Annie
,,16.53,"",,2,1984-01-02,,12,1984,1984.00273224044,Annie
,,16.52,"",,2,1984-01-02,,13,1984,1984.00273224044,Annie
,,16.52,"",,2,1984-01-02,,14,1984,1984.00273224044,Annie
,,16.5,"",,2,1984-01-02,,15,1984,1984.00273224044,Annie
,,16.48,"",,2,1984-01-02,,16,1984,1984.00273224044,Annie
,,16.48,"",,2,1984-01-02,,17,1984,1984.00273224044,Annie
,,16.48,"",,2,1984-01-02,,18,1984,1984.00273224044,Annie
,,16.44,"",,2,1984-01-02,,19,1984,1984.00273224044,Annie
,,16.1,"",,9,1984-01-09,,0.01,1984,1984.0218579235,Annie
,,16.1,"",,9,1984-01-09,,1,1984,1984.0218579235,Annie
,,16.1,"",,9,1984-01-09,,2,1984,1984.0218579235,Annie
,,16,"",,9,1984-01-09,,3,1984,1984.0218579235,Annie
,,16,"",,9,1984-01-09,,4,1984,1984.0218579235,Annie
,,16,"",,9,1984-01-09,,5,1984,1984.0218579235,Annie
,,16,"",,9,1984-01-09,,6,1984,1984.0218579235,Annie
,,16,"",,9,1984-01-09,,7,1984,1984.0218579235,Annie
,,16,"",,9,1984-01-09,,8,1984,1984.0218579235,Annie
,,16,"",,9,1984-01-09,,9,1984,1984.0218579235,Annie
,,16,"",,9,1984-01-09,,10,1984,1984.0218579235,Annie
,,16,"",,9,1984-01-09,,11,1984,1984.0218579235,Annie
,,16,"",,9,1984-01-09,,12,1984,1984.0218579235,Annie
,,16,"",,9,1984-01-09,,13,1984,1984.0218579235,Annie
,,16,"",,9,1984-01-09,,14,1984,1984.0218579235,Annie
,,15.9,"",,9,1984-01-09,,15,1984,1984.0218579235,Annie
,,15.9,"",,9,1984-01-09,,16,1984,1984.0218579235,Annie
,,15.9,"",,9,1984-01-09,,17,1984,1984.0218579235,Annie
,,15.8,"",,9,1984-01-09,,18,1984,1984.0218579235,Annie
,,16.3,"",,9,1984-01-09,,19,1984,1984.0218579235,Annie
,,16,"",,23,1984-01-23,,0.01,1984,1984.06010928962,Annie
,,16,"",,23,1984-01-23,,1,1984,1984.06010928962,Annie
,,16,"",,23,1984-01-23,,2,1984,1984.06010928962,Annie
,,16,"",,23,1984-01-23,,3,1984,1984.06010928962,Annie
,,16,"",,23,1984-01-23,,4,1984,1984.06010928962,Annie
,,15.9,"",,23,1984-01-23,,5,1984,1984.06010928962,Annie
,,15.9,"",,23,1984-01-23,,6,1984,1984.06010928962,Annie
,,15.9,"",,23,1984-01-23,,7,1984,1984.06010928962,Annie
,,15.9,"",,23,1984-01-23,,8,1984,1984.06010928962,Annie
,,15.9,"",,23,1984-01-23,,9,1984,1984.06010928962,Annie
,,15.9,"",,23,1984-01-23,,10,1984,1984.06010928962,Annie
,,15.9,"",,23,1984-01-23,,11,1984,1984.06010928962,Annie
,,15.9,"",,23,1984-01-23,,12,1984,1984.06010928962,Annie
,,15.8,"",,23,1984-01-23,,13,1984,1984.06010928962,Annie
,,15.8,"",,23,1984-01-23,,14,1984,1984.06010928962,Annie
,,15.8,"",,23,1984-01-23,,15,1984,1984.06010928962,Annie
,,15.7,"",,23,1984-01-23,,16,1984,1984.06010928962,Annie
,,15.7,"",,23,1984-01-23,,17,1984,1984.06010928962,Annie
,,15.7,"",,23,1984-01-23,,18,1984,1984.06010928962,Annie
,,15.7,"",,23,1984-01-23,,19,1984,1984.06010928962,Annie
,,18.1,"",,30,1984-01-30,,0.01,1984,1984.07923497268,Annie
,,18.2,"",,30,1984-01-30,,1,1984,1984.07923497268,Annie
,,18.2,"",,30,1984-01-30,,2,1984,1984.07923497268,Annie
,,18.2,"",,30,1984-01-30,,3,1984,1984.07923497268,Annie
,,18.1,"",,30,1984-01-30,,4,1984,1984.07923497268,Annie
,,17.1,"",,30,1984-01-30,,5,1984,1984.07923497268,Annie
,,16.7,"",,30,1984-01-30,,6,1984,1984.07923497268,Annie
,,16.5,"",,30,1984-01-30,,7,1984,1984.07923497268,Annie
,,16.3,"",,30,1984-01-30,,8,1984,1984.07923497268,Annie
,,16.2,"",,30,1984-01-30,,9,1984,1984.07923497268,Annie
,,16.1,"",,30,1984-01-30,,10,1984,1984.07923497268,Annie
,,16.1,"",,30,1984-01-30,,11,1984,1984.07923497268,Annie
,,16,"",,30,1984-01-30,,12,1984,1984.07923497268,Annie
,,15.9,"",,30,1984-01-30,,13,1984,1984.07923497268,Annie
,,15.9,"",,30,1984-01-30,,14,1984,1984.07923497268,Annie
,,15.9,"",,30,1984-01-30,,15,1984,1984.07923497268,Annie
,,15.9,"",,30,1984-01-30,,16,1984,1984.07923497268,Annie
,,15.9,"",,30,1984-01-30,,17,1984,1984.07923497268,Annie
,,15.9,"",,30,1984-01-30,,18,1984,1984.07923497268,Annie
,,15.9,"",,30,1984-01-30,,19,1984,1984.07923497268,Annie
,,17.2,"",,37,1984-02-06,,0.01,1984,1984.09836065574,Annie
,,17.3,"",,37,1984-02-06,,1,1984,1984.09836065574,Annie
,,17.3,"",,37,1984-02-06,,2,1984,1984.09836065574,Annie
,,17.3,"",,37,1984-02-06,,3,1984,1984.09836065574,Annie
,,17.3,"",,37,1984-02-06,,4,1984,1984.09836065574,Annie
,,17.3,"",,37,1984-02-06,,5,1984,1984.09836065574,Annie
,,17.3,"",,37,1984-02-06,,6,1984,1984.09836065574,Annie
,,16.8,"",,37,1984-02-06,,7,1984,1984.09836065574,Annie
,,16.5,"",,37,1984-02-06,,8,1984,1984.09836065574,Annie
,,16.4,"",,37,1984-02-06,,9,1984,1984.09836065574,Annie
,,16.2,"",,37,1984-02-06,,10,1984,1984.09836065574,Annie
,,16.2,"",,37,1984-02-06,,11,1984,1984.09836065574,Annie
,,16.1,"",,37,1984-02-06,,12,1984,1984.09836065574,Annie
,,16,"",,37,1984-02-06,,13,1984,1984.09836065574,Annie
,,16,"",,37,1984-02-06,,14,1984,1984.09836065574,Annie
,,16,"",,37,1984-02-06,,15,1984,1984.09836065574,Annie
,,16,"",,37,1984-02-06,,16,1984,1984.09836065574,Annie
,,16,"",,37,1984-02-06,,17,1984,1984.09836065574,Annie
,,16,"",,37,1984-02-06,,18,1984,1984.09836065574,Annie
,,16,"",,37,1984-02-06,,19,1984,1984.09836065574,Annie
,,17.7,"",,44,1984-02-13,,0.01,1984,1984.1174863388,Annie
,,17.7,"",,44,1984-02-13,,1,1984,1984.1174863388,Annie
,,17.6,"",,44,1984-02-13,,2,1984,1984.1174863388,Annie
,,17.6,"",,44,1984-02-13,,3,1984,1984.1174863388,Annie
,,17.5,"",,44,1984-02-13,,4,1984,1984.1174863388,Annie
,,17.5,"",,44,1984-02-13,,5,1984,1984.1174863388,Annie
,,17.1,"",,44,1984-02-13,,6,1984,1984.1174863388,Annie
,,16.8,"",,44,1984-02-13,,7,1984,1984.1174863388,Annie
,,16.6,"",,44,1984-02-13,,8,1984,1984.1174863388,Annie
,,16.4,"",,44,1984-02-13,,9,1984,1984.1174863388,Annie
,,16.4,"",,44,1984-02-13,,10,1984,1984.1174863388,Annie
,,16.3,"",,44,1984-02-13,,11,1984,1984.1174863388,Annie
,,16.3,"",,44,1984-02-13,,12,1984,1984.1174863388,Annie
,,16.2,"",,44,1984-02-13,,13,1984,1984.1174863388,Annie
,,16.2,"",,44,1984-02-13,,14,1984,1984.1174863388,Annie
,,16.1,"",,44,1984-02-13,,15,1984,1984.1174863388,Annie
,,16.1,"",,44,1984-02-13,,16,1984,1984.1174863388,Annie
,,16.1,"",,44,1984-02-13,,17,1984,1984.1174863388,Annie
,,16.1,"",,44,1984-02-13,,18,1984,1984.1174863388,Annie
,,16.1,"",,44,1984-02-13,,19,1984,1984.1174863388,Annie
,,21.2,"",,51,1984-02-20,,0.01,1984,1984.13661202186,Annie
,,21,"",,51,1984-02-20,,1,1984,1984.13661202186,Annie
,,20.6,"",,51,1984-02-20,,2,1984,1984.13661202186,Annie
,,20.1,"",,51,1984-02-20,,3,1984,1984.13661202186,Annie
,,18.9,"",,51,1984-02-20,,4,1984,1984.13661202186,Annie
,,18.2,"",,51,1984-02-20,,5,1984,1984.13661202186,Annie
,,17.5,"",,51,1984-02-20,,6,1984,1984.13661202186,Annie
,,17.2,"",,51,1984-02-20,,7,1984,1984.13661202186,Annie
,,16.8,"",,51,1984-02-20,,8,1984,1984.13661202186,Annie
,,16.6,"",,51,1984-02-20,,9,1984,1984.13661202186,Annie
,,16.5,"",,51,1984-02-20,,10,1984,1984.13661202186,Annie
,,16.4,"",,51,1984-02-20,,11,1984,1984.13661202186,Annie
,,16.3,"",,51,1984-02-20,,12,1984,1984.13661202186,Annie
,,16.3,"",,51,1984-02-20,,13,1984,1984.13661202186,Annie
,,16.3,"",,51,1984-02-20,,14,1984,1984.13661202186,Annie
,,16.3,"",,51,1984-02-20,,15,1984,1984.13661202186,Annie
,,16.2,"",,51,1984-02-20,,16,1984,1984.13661202186,Annie
,,16.2,"",,51,1984-02-20,,17,1984,1984.13661202186,Annie
,,16.2,"",,51,1984-02-20,,18,1984,1984.13661202186,Annie
,,16.2,"",,51,1984-02-20,,19,1984,1984.13661202186,Annie
,,18.6,"",,60,1984-02-29,,0.01,1984,1984.16120218579,Annie
,,18.6,"",,60,1984-02-29,,1,1984,1984.16120218579,Annie
,,18.6,"",,60,1984-02-29,,2,1984,1984.16120218579,Annie
,,18.6,"",,60,1984-02-29,,3,1984,1984.16120218579,Annie
,,18.6,"",,60,1984-02-29,,4,1984,1984.16120218579,Annie
,,18.6,"",,60,1984-02-29,,5,1984,1984.16120218579,Annie
,,18.5,"",,60,1984-02-29,,6,1984,1984.16120218579,Annie
,,18.3,"",,60,1984-02-29,,7,1984,1984.16120218579,Annie
,,18.1,"",,60,1984-02-29,,8,1984,1984.16120218579,Annie
,,17,"",,60,1984-02-29,,9,1984,1984.16120218579,Annie
,,16.7,"",,60,1984-02-29,,10,1984,1984.16120218579,Annie
,,16.6,"",,60,1984-02-29,,11,1984,1984.16120218579,Annie
,,16.5,"",,60,1984-02-29,,12,1984,1984.16120218579,Annie
,,16.4,"",,60,1984-02-29,,13,1984,1984.16120218579,Annie
,,16.3,"",,60,1984-02-29,,14,1984,1984.16120218579,Annie
,,16.3,"",,60,1984-02-29,,15,1984,1984.16120218579,Annie
,,16.3,"",,60,1984-02-29,,16,1984,1984.16120218579,Annie
,,16.3,"",,60,1984-02-29,,17,1984,1984.16120218579,Annie
,,16.2,"",,60,1984-02-29,,18,1984,1984.16120218579,Annie
,,16.2,"",,60,1984-02-29,,19,1984,1984.16120218579,Annie
,,18.4,"",,65,1984-03-05,,0.01,1984,1984.17486338798,Annie
,,18.4,"",,65,1984-03-05,,1,1984,1984.17486338798,Annie
,,18.4,"",,65,1984-03-05,,2,1984,1984.17486338798,Annie
,,18.3,"",,65,1984-03-05,,3,1984,1984.17486338798,Annie
,,18.3,"",,65,1984-03-05,,4,1984,1984.17486338798,Annie
,,18.3,"",,65,1984-03-05,,5,1984,1984.17486338798,Annie
,,18.2,"",,65,1984-03-05,,6,1984,1984.17486338798,Annie
,,17.7,"",,65,1984-03-05,,7,1984,1984.17486338798,Annie
,,17.5,"",,65,1984-03-05,,8,1984,1984.17486338798,Annie
,,17.4,"",,65,1984-03-05,,9,1984,1984.17486338798,Annie
,,17.3,"",,65,1984-03-05,,10,1984,1984.17486338798,Annie
,,17.1,"",,65,1984-03-05,,11,1984,1984.17486338798,Annie
,,16.6,"",,65,1984-03-05,,12,1984,1984.17486338798,Annie
,,16.4,"",,65,1984-03-05,,13,1984,1984.17486338798,Annie
,,16.3,"",,65,1984-03-05,,14,1984,1984.17486338798,Annie
,,16.3,"",,65,1984-03-05,,15,1984,1984.17486338798,Annie
,,16.3,"",,65,1984-03-05,,16,1984,1984.17486338798,Annie
,,16.3,"",,65,1984-03-05,,17,1984,1984.17486338798,Annie
,,16.3,"",,65,1984-03-05,,18,1984,1984.17486338798,Annie
,,16.3,"",,65,1984-03-05,,19,1984,1984.17486338798,Annie
,,19.5,"",,72,1984-03-12,,0.01,1984,1984.19398907104,Annie
,,19.5,"",,72,1984-03-12,,1,1984,1984.19398907104,Annie
,,19.5,"",,72,1984-03-12,,2,1984,1984.19398907104,Annie
,,19.5,"",,72,1984-03-12,,3,1984,1984.19398907104,Annie
,,19.5,"",,72,1984-03-12,,4,1984,1984.19398907104,Annie
,,19.4,"",,72,1984-03-12,,5,1984,1984.19398907104,Annie
,,19.4,"",,72,1984-03-12,,6,1984,1984.19398907104,Annie
,,18.5,"",,72,1984-03-12,,7,1984,1984.19398907104,Annie
,,18,"",,72,1984-03-12,,8,1984,1984.19398907104,Annie
,,17.5,"",,72,1984-03-12,,9,1984,1984.19398907104,Annie
,,17.3,"",,72,1984-03-12,,10,1984,1984.19398907104,Annie
,,17,"",,72,1984-03-12,,11,1984,1984.19398907104,Annie
,,16.8,"",,72,1984-03-12,,12,1984,1984.19398907104,Annie
,,16.7,"",,72,1984-03-12,,13,1984,1984.19398907104,Annie
,,16.5,"",,72,1984-03-12,,14,1984,1984.19398907104,Annie
,,16.4,"",,72,1984-03-12,,15,1984,1984.19398907104,Annie
,,16.3,"",,72,1984-03-12,,16,1984,1984.19398907104,Annie
,,16.3,"",,72,1984-03-12,,17,1984,1984.19398907104,Annie
,,16.3,"",,72,1984-03-12,,18,1984,1984.19398907104,Annie
,,16.4,"",,72,1984-03-12,,19,1984,1984.19398907104,Annie
,,22,"",,79,1984-03-19,,0.01,1984,1984.2131147541,Annie
,,22,"",,79,1984-03-19,,1,1984,1984.2131147541,Annie
,,21.9,"",,79,1984-03-19,,2,1984,1984.2131147541,Annie
,,21.8,"",,79,1984-03-19,,3,1984,1984.2131147541,Annie
,,21.3,"",,79,1984-03-19,,4,1984,1984.2131147541,Annie
,,20.7,"",,79,1984-03-19,,5,1984,1984.2131147541,Annie
,,19.9,"",,79,1984-03-19,,6,1984,1984.2131147541,Annie
,,19.1,"",,79,1984-03-19,,7,1984,1984.2131147541,Annie
,,18.2,"",,79,1984-03-19,,8,1984,1984.2131147541,Annie
,,17.8,"",,79,1984-03-19,,9,1984,1984.2131147541,Annie
,,17.5,"",,79,1984-03-19,,10,1984,1984.2131147541,Annie
,,17.1,"",,79,1984-03-19,,11,1984,1984.2131147541,Annie
,,16.8,"",,79,1984-03-19,,12,1984,1984.2131147541,Annie
,,16.7,"",,79,1984-03-19,,13,1984,1984.2131147541,Annie
,,16.5,"",,79,1984-03-19,,14,1984,1984.2131147541,Annie
,,16.5,"",,79,1984-03-19,,15,1984,1984.2131147541,Annie
,,16.4,"",,79,1984-03-19,,16,1984,1984.2131147541,Annie
,,16.4,"",,79,1984-03-19,,17,1984,1984.2131147541,Annie
,,16.4,"",,79,1984-03-19,,18,1984,1984.2131147541,Annie
,,16.4,"",,79,1984-03-19,,19,1984,1984.2131147541,Annie
,,23.3,"",,86,1984-03-26,,0.01,1984,1984.23224043716,Annie
,,22.7,"",,86,1984-03-26,,1,1984,1984.23224043716,Annie
,,22.4,"",,86,1984-03-26,,2,1984,1984.23224043716,Annie
,,21.9,"",,86,1984-03-26,,3,1984,1984.23224043716,Annie
,,21.7,"",,86,1984-03-26,,4,1984,1984.23224043716,Annie
,,21.1,"",,86,1984-03-26,,5,1984,1984.23224043716,Annie
,,20.8,"",,86,1984-03-26,,6,1984,1984.23224043716,Annie
,,19.6,"",,86,1984-03-26,,7,1984,1984.23224043716,Annie
,,18.4,"",,86,1984-03-26,,8,1984,1984.23224043716,Annie
,,18,"",,86,1984-03-26,,9,1984,1984.23224043716,Annie
,,17.8,"",,86,1984-03-26,,10,1984,1984.23224043716,Annie
,,17.4,"",,86,1984-03-26,,11,1984,1984.23224043716,Annie
,,17.2,"",,86,1984-03-26,,12,1984,1984.23224043716,Annie
,,17,"",,86,1984-03-26,,13,1984,1984.23224043716,Annie
,,16.8,"",,86,1984-03-26,,14,1984,1984.23224043716,Annie
,,16.6,"",,86,1984-03-26,,15,1984,1984.23224043716,Annie
,,16.6,"",,86,1984-03-26,,16,1984,1984.23224043716,Annie
,,16.5,"",,86,1984-03-26,,17,1984,1984.23224043716,Annie
,,16.5,"",,86,1984-03-26,,18,1984,1984.23224043716,Annie
,,16.5,"",,86,1984-03-26,,19,1984,1984.23224043716,Annie
,,21.6,"",,93,1984-04-02,,0.01,1984,1984.25136612022,Annie
,,21.6,"",,93,1984-04-02,,1,1984,1984.25136612022,Annie
,,21.6,"",,93,1984-04-02,,2,1984,1984.25136612022,Annie
,,21.5,"",,93,1984-04-02,,3,1984,1984.25136612022,Annie
,,21.5,"",,93,1984-04-02,,4,1984,1984.25136612022,Annie
,,21.4,"",,93,1984-04-02,,5,1984,1984.25136612022,Annie
,,21.3,"",,93,1984-04-02,,6,1984,1984.25136612022,Annie
,,21.2,"",,93,1984-04-02,,7,1984,1984.25136612022,Annie
,,20.4,"",,93,1984-04-02,,8,1984,1984.25136612022,Annie
,,18.3,"",,93,1984-04-02,,9,1984,1984.25136612022,Annie
,,17.8,"",,93,1984-04-02,,10,1984,1984.25136612022,Annie
,,17.5,"",,93,1984-04-02,,11,1984,1984.25136612022,Annie
,,17.2,"",,93,1984-04-02,,12,1984,1984.25136612022,Annie
,,16.9,"",,93,1984-04-02,,13,1984,1984.25136612022,Annie
,,16.8,"",,93,1984-04-02,,14,1984,1984.25136612022,Annie
,,16.6,"",,93,1984-04-02,,15,1984,1984.25136612022,Annie
,,16.6,"",,93,1984-04-02,,16,1984,1984.25136612022,Annie
,,16.3,"",,93,1984-04-02,,17,1984,1984.25136612022,Annie
,,16.5,"",,93,1984-04-02,,18,1984,1984.25136612022,Annie
,,16.5,"",,93,1984-04-02,,19,1984,1984.25136612022,Annie
,,21.6,"",,100,1984-04-09,,0.01,1984,1984.27049180328,Annie
,,21.6,"",,100,1984-04-09,,1,1984,1984.27049180328,Annie
,,21.6,"",,100,1984-04-09,,2,1984,1984.27049180328,Annie
,,21.6,"",,100,1984-04-09,,3,1984,1984.27049180328,Annie
,,21.6,"",,100,1984-04-09,,4,1984,1984.27049180328,Annie
,,21.5,"",,100,1984-04-09,,5,1984,1984.27049180328,Annie
,,21.5,"",,100,1984-04-09,,6,1984,1984.27049180328,Annie
,,21.3,"",,100,1984-04-09,,7,1984,1984.27049180328,Annie
,,20.9,"",,100,1984-04-09,,8,1984,1984.27049180328,Annie
,,19.3,"",,100,1984-04-09,,9,1984,1984.27049180328,Annie
,,17.8,"",,100,1984-04-09,,10,1984,1984.27049180328,Annie
,,17.6,"",,100,1984-04-09,,11,1984,1984.27049180328,Annie
,,17.2,"",,100,1984-04-09,,12,1984,1984.27049180328,Annie
,,17.1,"",,100,1984-04-09,,13,1984,1984.27049180328,Annie
,,17,"",,100,1984-04-09,,14,1984,1984.27049180328,Annie
,,16.9,"",,100,1984-04-09,,15,1984,1984.27049180328,Annie
,,16.7,"",,100,1984-04-09,,16,1984,1984.27049180328,Annie
,,16.7,"",,100,1984-04-09,,17,1984,1984.27049180328,Annie
,,16.6,"",,100,1984-04-09,,18,1984,1984.27049180328,Annie
,,16.6,"",,100,1984-04-09,,19,1984,1984.27049180328,Annie
,,22.6,"",,107,1984-04-16,,0.01,1984,1984.28961748634,Annie
,,22.6,"",,107,1984-04-16,,1,1984,1984.28961748634,Annie
,,22.6,"",,107,1984-04-16,,2,1984,1984.28961748634,Annie
,,22.6,"",,107,1984-04-16,,3,1984,1984.28961748634,Annie
,,22.6,"",,107,1984-04-16,,4,1984,1984.28961748634,Annie
,,22.4,"",,107,1984-04-16,,5,1984,1984.28961748634,Annie
,,22,"",,107,1984-04-16,,6,1984,1984.28961748634,Annie
,,21.5,"",,107,1984-04-16,,7,1984,1984.28961748634,Annie
,,21.2,"",,107,1984-04-16,,8,1984,1984.28961748634,Annie
,,20,"",,107,1984-04-16,,9,1984,1984.28961748634,Annie
,,17.9,"",,107,1984-04-16,,10,1984,1984.28961748634,Annie
,,17.5,"",,107,1984-04-16,,11,1984,1984.28961748634,Annie
,,17.3,"",,107,1984-04-16,,12,1984,1984.28961748634,Annie
,,17.1,"",,107,1984-04-16,,13,1984,1984.28961748634,Annie
,,16.8,"",,107,1984-04-16,,14,1984,1984.28961748634,Annie
,,16.7,"",,107,1984-04-16,,15,1984,1984.28961748634,Annie
,,16.7,"",,107,1984-04-16,,16,1984,1984.28961748634,Annie
,,16.6,"",,107,1984-04-16,,17,1984,1984.28961748634,Annie
,,16.6,"",,107,1984-04-16,,18,1984,1984.28961748634,Annie
,,16.6,"",,107,1984-04-16,,19,1984,1984.28961748634,Annie
,,22.1,"",,109,1984-04-18,,0.01,1984,1984.29508196721,Annie
,,22.1,"",,109,1984-04-18,,1,1984,1984.29508196721,Annie
,,21.9,"",,109,1984-04-18,,2,1984,1984.29508196721,Annie
,,21.8,"",,109,1984-04-18,,3,1984,1984.29508196721,Annie
,,21.8,"",,109,1984-04-18,,4,1984,1984.29508196721,Annie
,,21.7,"",,109,1984-04-18,,5,1984,1984.29508196721,Annie
,,21.7,"",,109,1984-04-18,,6,1984,1984.29508196721,Annie
,,21.7,"",,109,1984-04-18,,7,1984,1984.29508196721,Annie
,,21.5,"",,109,1984-04-18,,8,1984,1984.29508196721,Annie
,,19.7,"",,109,1984-04-18,,9,1984,1984.29508196721,Annie
,,18.5,"",,109,1984-04-18,,10,1984,1984.29508196721,Annie
,,17.6,"",,109,1984-04-18,,11,1984,1984.29508196721,Annie
,,17.3,"",,109,1984-04-18,,12,1984,1984.29508196721,Annie
,,17.1,"",,109,1984-04-18,,13,1984,1984.29508196721,Annie
,,16.9,"",,109,1984-04-18,,14,1984,1984.29508196721,Annie
,,16.7,"",,109,1984-04-18,,15,1984,1984.29508196721,Annie
,,16.7,"",,109,1984-04-18,,16,1984,1984.29508196721,Annie
,,16.6,"",,109,1984-04-18,,17,1984,1984.29508196721,Annie
,,16.6,"",,109,1984-04-18,,18,1984,1984.29508196721,Annie
,,16.6,"",,109,1984-04-18,,19,1984,1984.29508196721,Annie
,,25.7,"",,121,1984-04-30,,0.01,1984,1984.32786885246,Annie
,,25.7,"",,121,1984-04-30,,1,1984,1984.32786885246,Annie
,,25.7,"",,121,1984-04-30,,2,1984,1984.32786885246,Annie
,,25.7,"",,121,1984-04-30,,3,1984,1984.32786885246,Annie
,,25.1,"",,121,1984-04-30,,4,1984,1984.32786885246,Annie
,,24.1,"",,121,1984-04-30,,5,1984,1984.32786885246,Annie
,,22.7,"",,121,1984-04-30,,6,1984,1984.32786885246,Annie
,,22.2,"",,121,1984-04-30,,7,1984,1984.32786885246,Annie
,,21.9,"",,121,1984-04-30,,8,1984,1984.32786885246,Annie
,,20,"",,121,1984-04-30,,9,1984,1984.32786885246,Annie
,,18.8,"",,121,1984-04-30,,10,1984,1984.32786885246,Annie
,,18.1,"",,121,1984-04-30,,11,1984,1984.32786885246,Annie
,,17.5,"",,121,1984-04-30,,12,1984,1984.32786885246,Annie
,,17.3,"",,121,1984-04-30,,13,1984,1984.32786885246,Annie
,,17.1,"",,121,1984-04-30,,14,1984,1984.32786885246,Annie
,,16.9,"",,121,1984-04-30,,15,1984,1984.32786885246,Annie
,,16.7,"",,121,1984-04-30,,16,1984,1984.32786885246,Annie
,,16.7,"",,121,1984-04-30,,17,1984,1984.32786885246,Annie
,,16.7,"",,121,1984-04-30,,18,1984,1984.32786885246,Annie
,,16.7,"",,121,1984-04-30,,19,1984,1984.32786885246,Annie
,,26.9,"",,128,1984-05-07,,0.01,1984,1984.34699453552,Annie
,,27,"",,128,1984-05-07,,1,1984,1984.34699453552,Annie
,,27,"",,128,1984-05-07,,2,1984,1984.34699453552,Annie
,,26.9,"",,128,1984-05-07,,3,1984,1984.34699453552,Annie
,,26.9,"",,128,1984-05-07,,4,1984,1984.34699453552,Annie
,,26,"",,128,1984-05-07,,5,1984,1984.34699453552,Annie
,,23.8,"",,128,1984-05-07,,6,1984,1984.34699453552,Annie
